trans_id,account_id,Date,Type,operation,amount,balance,Purpose,bank,account_partern_id
10633,36,2017-09-05,Credit,Credit in cash ,19852,56350.7,,,
10634,36,2017-10-05,Credit,Credit in cash ,19852,58625.4,,,
10635,36,2017-11-05,Credit,Credit in cash ,19852,58194.7,,,
10636,36,2017-12-05,Credit,Credit in cash ,29778,70290.2,,,
10697,36,2017-01-05,Withdrawal,Remittance to Another Bank,4069,61448.3,Household ,J&T Bank ,80693810
10698,36,2017-02-05,Withdrawal,Remittance to Another Bank,4069,48685.8,Household ,J&T Bank ,80693810
10699,36,2017-03-05,Withdrawal,Remittance to Another Bank,4069,53155.3,Household ,J&T Bank ,80693810
10700,36,2017-04-05,Withdrawal,Remittance to Another Bank,4069,55429.2,Household ,J&T Bank ,80693810
10701,36,2017-05-05,Withdrawal,Remittance to Another Bank,4069,54923.1,Household ,J&T Bank ,80693810
10702,36,2017-06-05,Withdrawal,Remittance to Another Bank,4069,66640.2,Household ,J&T Bank ,80693810
10703,36,2017-07-05,Withdrawal,Remittance to Another Bank,4069,40859.3,Household ,J&T Bank ,80693810
10704,36,2017-08-05,Withdrawal,Remittance to Another Bank,4069,45629.6,Household ,J&T Bank ,80693810
10705,36,2017-09-05,Withdrawal,Remittance to Another Bank,4069,52281.7,Household ,J&T Bank ,80693810
10706,36,2017-10-05,Withdrawal,Remittance to Another Bank,4069,54556.4,Household ,J&T Bank ,80693810
10707,36,2017-11-05,Withdrawal,Remittance to Another Bank,4069,54125.7,Household ,J&T Bank ,80693810
10708,36,2017-12-05,Withdrawal,Remittance to Another Bank,4069,66221.2,Household ,J&T Bank ,80693810
10758,36,2017-06-15,Withdrawal,Withdrawal in cash,41120,25520.2,,,
10764,36,2017-01-16,Withdrawal,Withdrawal in cash,8160,50528.3,,,
10770,36,2017-12-15,Withdrawal,Withdrawal in cash,960,56741.2,,,
10781,36,2017-01-20,Withdrawal,Withdrawal in cash,2760,47768.3,,,
10782,36,2017-01-21,Withdrawal,Withdrawal in cash,2520,45248.3,,,
10783,36,2017-01-25,Withdrawal,Withdrawal in cash,3240,40808.3,,,
10784,36,2017-01-24,Withdrawal,Withdrawal in cash,1200,44048.3,,,
10785,36,2017-01-04,Withdrawal,Withdrawal in cash,1320,45665.3,,,
10786,36,2017-01-12,Withdrawal,Withdrawal in cash,2760,58688.3,,,
10817,36,2017-06-16,Withdrawal,Withdrawal in cash,600,24920.2,,,
10818,36,2017-07-24,Withdrawal,Withdrawal in cash,3480,32219.3,,,
10819,36,2017-12-13,Withdrawal,Withdrawal in cash,5880,57701.2,,,
10820,36,2017-12-07,Withdrawal,Withdrawal in cash,2640,63581.2,,,
10821,36,2017-07-12,Withdrawal,Withdrawal in cash,4320,35699.3,,,
10822,36,2017-07-11,Withdrawal,Withdrawal in cash,840,40019.3,,,
10853,36,2017-01-31,Withdrawal,Withdrawal in cash,15,32902.8,Payment on Statement,,
10854,36,2017-02-28,Withdrawal,Withdrawal in cash,15,37372.3,Payment on Statement,,
10855,36,2017-03-31,Withdrawal,Withdrawal in cash,15,39646.2,Payment on Statement,,
10856,36,2017-04-30,Withdrawal,Withdrawal in cash,15,39140.1,Payment on Statement,,
10857,36,2017-05-31,Withdrawal,Withdrawal in cash,15,40931.2,Payment on Statement,,
10858,36,2017-06-30,Withdrawal,Withdrawal in cash,15,25076.3,Payment on Statement,,
10859,36,2017-07-31,Withdrawal,Withdrawal in cash,15,29846.6,Payment on Statement,,
10860,36,2017-08-31,Withdrawal,Withdrawal in cash,15,36498.7,Payment on Statement,,
10861,36,2017-09-30,Withdrawal,Withdrawal in cash,15,38773.4,Payment on Statement,,
10862,36,2017-10-31,Withdrawal,Withdrawal in cash,15,38342.7,Payment on Statement,,
10863,36,2017-11-30,Withdrawal,Withdrawal in cash,15,40512.2,Payment on Statement,,
10864,36,2017-12-31,Withdrawal,Withdrawal in cash,15,41845.1,Payment on Statement,,
10918,36,2017-01-27,Withdrawal,Withdrawal in cash,8100,32708.3,,,
10919,36,2017-02-26,Withdrawal,Withdrawal in cash,11500,37185.8,,,
10920,36,2017-03-28,Withdrawal,Withdrawal in cash,13700,39455.3,,,
10921,36,2017-04-27,Withdrawal,Withdrawal in cash,16500,38929.2,,,
10922,36,2017-05-27,Withdrawal,Withdrawal in cash,14200,40723.1,,,
10923,36,2017-07-26,Withdrawal,Withdrawal in cash,2500,29719.3,,,
10924,36,2017-08-25,Withdrawal,Withdrawal in cash,9300,36329.6,,,
10925,36,2017-09-24,Withdrawal,Withdrawal in cash,13700,38581.7,,,
10926,36,2017-10-24,Withdrawal,Withdrawal in cash,16400,38156.4,,,
10927,36,2017-11-23,Withdrawal,Withdrawal in cash,13800,40325.7,,,
10928,36,2017-12-23,Withdrawal,Withdrawal in cash,15100,41641.2,,,
11492,39,2017-01-05,Credit,Electronic funds transfer,6474,26996.0,Old-age Pension,Raiffeisen bank,84387933
11493,39,2017-02-05,Credit,Electronic funds transfer,6474,30909.3,Old-age Pension,Raiffeisen bank,84387933
11494,39,2017-03-05,Credit,Electronic funds transfer,6474,30360.2,Old-age Pension,Raiffeisen bank,84387933
11495,39,2017-04-05,Credit,Electronic funds transfer,6474,31734.1,Old-age Pension,Raiffeisen bank,84387933
11496,39,2017-05-05,Credit,Electronic funds transfer,6474,30507.8,Old-age Pension,Raiffeisen bank,84387933
11497,39,2017-06-05,Credit,Electronic funds transfer,6474,30819.2,Old-age Pension,Raiffeisen bank,84387933
11498,39,2017-07-05,Credit,Electronic funds transfer,6474,30670.3,Old-age Pension,Raiffeisen bank,84387933
11499,39,2017-08-05,Credit,Electronic funds transfer,6474,29477.6,Old-age Pension,Raiffeisen bank,84387933
11500,39,2017-09-05,Credit,Electronic funds transfer,6474,32928.8,Old-age Pension,Raiffeisen bank,84387933
11501,39,2017-10-05,Credit,Electronic funds transfer,6474,35091.7,Old-age Pension,Raiffeisen bank,84387933
11502,39,2017-11-05,Credit,Electronic funds transfer,6474,33456.0,Old-age Pension,Raiffeisen bank,84387933
11503,39,2017-12-05,Credit,Electronic funds transfer,6474,36322.3,Old-age Pension,Raiffeisen bank,84387933
11565,39,2017-02-14,Withdrawal,Remittance to Another Bank,145,27794.3,Household ,J&T Bank ,77015351
11566,39,2017-03-14,Withdrawal,Remittance to Another Bank,145,27245.2,Household ,J&T Bank ,77015351
11567,39,2017-04-14,Withdrawal,Remittance to Another Bank,145,28619.1,Household ,J&T Bank ,77015351
11568,39,2017-05-14,Withdrawal,Remittance to Another Bank,145,27392.8,Household ,J&T Bank ,77015351
11569,39,2017-06-14,Withdrawal,Remittance to Another Bank,145,27704.2,Household ,J&T Bank ,77015351
11570,39,2017-07-14,Withdrawal,Remittance to Another Bank,145,27555.3,Household ,J&T Bank ,77015351
11571,39,2017-08-14,Withdrawal,Remittance to Another Bank,145,26362.6,Household ,J&T Bank ,77015351
11572,39,2017-09-14,Withdrawal,Remittance to Another Bank,145,29813.8,Household ,J&T Bank ,77015351
11573,39,2017-10-14,Withdrawal,Remittance to Another Bank,145,31976.7,Household ,J&T Bank ,77015351
11574,39,2017-11-14,Withdrawal,Remittance to Another Bank,145,30341.0,Household ,J&T Bank ,77015351
11575,39,2017-12-14,Withdrawal,Remittance to Another Bank,145,33207.3,Household ,J&T Bank ,77015351
11637,39,2017-02-08,Withdrawal,Remittance to Another Bank,2970,27939.3,,Hypotecni bank,949460
11638,39,2017-03-08,Withdrawal,Remittance to Another Bank,2970,27390.2,,Hypotecni bank,949460
11639,39,2017-04-08,Withdrawal,Remittance to Another Bank,2970,28764.1,,Hypotecni bank,949460
11640,39,2017-05-08,Withdrawal,Remittance to Another Bank,2970,27537.8,,Hypotecni bank,949460
11641,39,2017-06-08,Withdrawal,Remittance to Another Bank,2970,27849.2,,Hypotecni bank,949460
11642,39,2017-07-08,Withdrawal,Remittance to Another Bank,2970,27700.3,,Hypotecni bank,949460
11643,39,2017-08-08,Withdrawal,Remittance to Another Bank,2970,26507.6,,Hypotecni bank,949460
11644,39,2017-09-08,Withdrawal,Remittance to Another Bank,2970,29958.8,,Hypotecni bank,949460
11645,39,2017-10-08,Withdrawal,Remittance to Another Bank,2970,32121.7,,Hypotecni bank,949460
11646,39,2017-11-08,Withdrawal,Remittance to Another Bank,2970,30486.0,,Hypotecni bank,949460
11647,39,2017-12-08,Withdrawal,Remittance to Another Bank,2970,33352.3,,Hypotecni bank,949460
11697,39,2017-06-20,Withdrawal,Withdrawal in cash,2600,24104.2,,,
11703,39,2017-12-27,Withdrawal,Withdrawal in cash,750,27157.3,,,
11748,39,2017-03-30,Withdrawal,Withdrawal in cash,1440,25165.2,,,
11749,39,2017-03-25,Withdrawal,Withdrawal in cash,640,26605.2,,,
11750,39,2017-05-31,Withdrawal,Withdrawal in cash,800,24359.8,,,
11751,39,2017-07-16,Withdrawal,Withdrawal in cash,1840,25715.3,,,
11752,39,2017-05-18,Withdrawal,Withdrawal in cash,640,26752.8,,,
11753,39,2017-04-22,Withdrawal,Withdrawal in cash,1280,23939.1,,,
11785,39,2017-02-28,Withdrawal,Withdrawal in cash,15,23886.2,Payment on Statement,,
11786,39,2017-03-31,Withdrawal,Withdrawal in cash,15,25260.1,Payment on Statement,,
11787,39,2017-04-30,Withdrawal,Withdrawal in cash,15,24033.8,Payment on Statement,,
11788,39,2017-05-31,Withdrawal,Withdrawal in cash,15,24345.2,Payment on Statement,,
11789,39,2017-06-30,Withdrawal,Withdrawal in cash,15,24196.3,Payment on Statement,,
11790,39,2017-07-31,Withdrawal,Withdrawal in cash,15,23003.6,Payment on Statement,,
11791,39,2017-08-31,Withdrawal,Withdrawal in cash,15,26454.8,Payment on Statement,,
11792,39,2017-09-30,Withdrawal,Withdrawal in cash,15,28617.7,Payment on Statement,,
11793,39,2017-10-31,Withdrawal,Withdrawal in cash,15,26982.0,Payment on Statement,,
11794,39,2017-11-30,Withdrawal,Withdrawal in cash,15,29848.3,Payment on Statement,,
11795,39,2017-12-31,Withdrawal,Withdrawal in cash,15,27266.1,Payment on Statement,,
11843,39,2017-01-20,Withdrawal,Withdrawal in cash,2600,24396.0,,,
11844,39,2017-02-19,Withdrawal,Withdrawal in cash,4000,23794.3,,,
11845,39,2017-04-20,Withdrawal,Withdrawal in cash,3400,25219.1,,,
11846,39,2017-05-20,Withdrawal,Withdrawal in cash,1700,25052.8,,,
11847,39,2017-06-19,Withdrawal,Withdrawal in cash,1000,26704.2,,,
11848,39,2017-07-19,Withdrawal,Withdrawal in cash,2800,22915.3,,,
11849,39,2017-09-17,Withdrawal,Withdrawal in cash,1300,28513.8,,,
11850,39,2017-10-17,Withdrawal,Withdrawal in cash,5100,26876.7,,,
11851,39,2017-11-16,Withdrawal,Withdrawal in cash,600,29741.0,,,
11852,39,2017-12-16,Withdrawal,Withdrawal in cash,5300,27907.3,,,
11961,40,2017-01-05,Credit,Credit in cash ,6502,29745.3,,,
11962,40,2017-02-05,Credit,Credit in cash ,6502,35851.2,,,
11963,40,2017-03-05,Credit,Credit in cash ,6502,36976.2,,,
11964,40,2017-04-05,Credit,Credit in cash ,6502,35358.6,,,
11965,40,2017-05-05,Credit,Credit in cash ,6502,34138.6,,,
11966,40,2017-06-05,Credit,Credit in cash ,9753,38867.3,,,
11967,40,2017-07-05,Credit,Credit in cash ,6502,33853.5,,,
11968,40,2017-08-05,Credit,Credit in cash ,6502,29518.2,,,
11969,40,2017-09-05,Credit,Credit in cash ,6502,32678.9,,,
11970,40,2017-10-05,Credit,Credit in cash ,6502,36153.4,,,
11971,40,2017-11-05,Credit,Credit in cash ,6502,34526.3,,,
11972,40,2017-12-05,Credit,Credit in cash ,9753,41560.0,,,
12035,40,2017-03-07,Withdrawal,Remittance to Another Bank,33,36943.2,Household ,Bank Creditas,31161588
12036,40,2017-04-07,Withdrawal,Remittance to Another Bank,33,35325.6,Household ,Bank Creditas,31161588
12037,40,2017-05-07,Withdrawal,Remittance to Another Bank,33,34105.6,Household ,Bank Creditas,31161588
12038,40,2017-06-07,Withdrawal,Remittance to Another Bank,33,38834.3,Household ,Bank Creditas,31161588
12039,40,2017-07-07,Withdrawal,Remittance to Another Bank,33,33820.5,Household ,Bank Creditas,31161588
12040,40,2017-08-07,Withdrawal,Remittance to Another Bank,33,29485.2,Household ,Bank Creditas,31161588
12041,40,2017-09-07,Withdrawal,Remittance to Another Bank,33,32645.9,Household ,Bank Creditas,31161588
12042,40,2017-10-07,Withdrawal,Remittance to Another Bank,33,36120.4,Household ,Bank Creditas,31161588
12043,40,2017-11-07,Withdrawal,Remittance to Another Bank,33,34493.3,Household ,Bank Creditas,31161588
12044,40,2017-12-07,Withdrawal,Remittance to Another Bank,33,41527.0,Household ,Bank Creditas,31161588
12107,40,2017-03-12,Withdrawal,Remittance to Another Bank,4301,30442.2,,UniCredit Bank,96111678
12108,40,2017-04-12,Withdrawal,Remittance to Another Bank,4301,31024.6,,UniCredit Bank,96111678
12109,40,2017-05-12,Withdrawal,Remittance to Another Bank,4301,29804.6,,UniCredit Bank,96111678
12110,40,2017-06-12,Withdrawal,Remittance to Another Bank,4301,34533.3,,UniCredit Bank,96111678
12111,40,2017-07-12,Withdrawal,Remittance to Another Bank,4301,29519.5,,UniCredit Bank,96111678
12112,40,2017-08-12,Withdrawal,Remittance to Another Bank,4301,25184.2,,UniCredit Bank,96111678
12113,40,2017-09-12,Withdrawal,Remittance to Another Bank,4301,28344.9,,UniCredit Bank,96111678
12114,40,2017-10-12,Withdrawal,Remittance to Another Bank,4301,26919.4,,UniCredit Bank,96111678
12115,40,2017-11-12,Withdrawal,Remittance to Another Bank,4301,30192.3,,UniCredit Bank,96111678
12116,40,2017-12-12,Withdrawal,Remittance to Another Bank,4301,37226.0,,UniCredit Bank,96111678
12178,40,2017-12-13,Withdrawal,Withdrawal in cash,500,36726.0,,,
12225,40,2017-03-11,Withdrawal,Withdrawal in cash,2200,34743.2,,,
12227,40,2017-06-20,Withdrawal,Withdrawal in cash,1600,32933.3,,,
12228,40,2017-10-08,Withdrawal,Withdrawal in cash,4900,31220.4,,,
12229,40,2017-07-16,Withdrawal,Withdrawal in cash,4900,24619.5,,,
12257,40,2017-03-31,Withdrawal,Withdrawal in cash,15,28856.6,Payment on Statement,,
12258,40,2017-04-30,Withdrawal,Withdrawal in cash,15,27636.6,Payment on Statement,,
12259,40,2017-05-31,Withdrawal,Withdrawal in cash,15,29114.3,Payment on Statement,,
12260,40,2017-06-30,Withdrawal,Withdrawal in cash,15,27351.5,Payment on Statement,,
12261,40,2017-07-31,Withdrawal,Withdrawal in cash,15,23016.2,Payment on Statement,,
12262,40,2017-08-31,Withdrawal,Withdrawal in cash,15,26176.9,Payment on Statement,,
12263,40,2017-09-30,Withdrawal,Withdrawal in cash,15,29651.4,Payment on Statement,,
12264,40,2017-10-31,Withdrawal,Withdrawal in cash,15,28024.3,Payment on Statement,,
12265,40,2017-11-30,Withdrawal,Withdrawal in cash,15,31807.0,Payment on Statement,,
12266,40,2017-12-31,Withdrawal,Withdrawal in cash,15,32355.8,Payment on Statement,,
12316,40,2017-01-23,Withdrawal,Withdrawal in cash,500,29245.3,,,
12317,40,2017-02-22,Withdrawal,Withdrawal in cash,5500,30351.2,,,
12318,40,2017-03-24,Withdrawal,Withdrawal in cash,1700,28742.2,,,
12319,40,2017-04-23,Withdrawal,Withdrawal in cash,3500,27524.6,,,
12320,40,2017-05-23,Withdrawal,Withdrawal in cash,800,29004.6,,,
12321,40,2017-06-22,Withdrawal,Withdrawal in cash,5700,27233.3,,,
12322,40,2017-07-22,Withdrawal,Withdrawal in cash,1700,22919.5,,,
12323,40,2017-08-21,Credit,Credit in cash ,900,26084.2,,,
12324,40,2017-09-20,Credit,Credit in cash ,1200,29544.9,,,
12325,40,2017-10-20,Credit,Credit in cash ,1000,27919.4,,,
12326,40,2017-11-19,Credit,Credit in cash ,1500,31692.3,,,
12327,40,2017-12-19,Withdrawal,Withdrawal in cash,4500,32226.0,,,
12786,43,2017-06-12,Credit,Credit in cash ,1100,1100.0,,,
12792,43,2017-06-13,Credit,Credit in cash ,35862,36962.0,,,
12793,43,2017-07-13,Credit,Credit in cash ,23908,57062.4,,,
12794,43,2017-08-13,Credit,Credit in cash ,23908,65975.7,,,
12795,43,2017-09-13,Credit,Credit in cash ,23908,68044.3,,,
12796,43,2017-10-13,Credit,Credit in cash ,23908,72332.3,,,
12797,43,2017-11-13,Credit,Credit in cash ,23908,73251.0,,,
12798,43,2017-12-13,Credit,Credit in cash ,35862,81658.8,,,
12857,43,2017-11-05,Withdrawal,Remittance to Another Bank,6589,64343.0,Household ,J&T Bank ,89718746
12858,43,2017-12-05,Withdrawal,Remittance to Another Bank,6589,66936.8,Household ,J&T Bank ,89718746
12917,43,2017-12-05,Withdrawal,Withdrawal in cash,3040,63896.8,,,
12953,43,2017-10-31,Withdrawal,Withdrawal in cash,1680,70946.6,,,
12984,43,2017-10-31,Withdrawal,Withdrawal in cash,15,70932.0,Payment on Statement,,
12985,43,2017-11-30,Withdrawal,Withdrawal in cash,15,73525.8,Payment on Statement,,
12986,43,2017-12-31,Withdrawal,Withdrawal in cash,15,81952.8,Payment on Statement,,
13034,43,2017-07-12,Withdrawal,Withdrawal in cash,3900,33154.4,,,
13035,43,2017-08-11,Withdrawal,Withdrawal in cash,15200,42067.7,,,
13036,43,2017-09-10,Withdrawal,Withdrawal in cash,22100,44136.3,,,
13037,43,2017-10-10,Withdrawal,Withdrawal in cash,19900,48424.3,,,
13038,43,2017-11-09,Withdrawal,Withdrawal in cash,15000,49343.0,,,
13039,43,2017-12-09,Withdrawal,Withdrawal in cash,18100,45796.8,,,
13157,44,2017-01-05,Credit,Electronic funds transfer,4200,20396.4,Old-age Pension,Czech export bank,4120284
13158,44,2017-02-05,Credit,Electronic funds transfer,4200,16625.2,Old-age Pension,Czech export bank,4120284
13159,44,2017-03-05,Credit,Electronic funds transfer,4200,16840.1,Old-age Pension,Czech export bank,4120284
13160,44,2017-04-05,Credit,Electronic funds transfer,4200,18739.9,Old-age Pension,Czech export bank,4120284
13161,44,2017-05-05,Credit,Electronic funds transfer,4200,19446.2,Old-age Pension,Czech export bank,4120284
13162,44,2017-06-05,Credit,Electronic funds transfer,4200,17514.8,Old-age Pension,Czech export bank,4120284
13163,44,2017-07-05,Credit,Electronic funds transfer,4200,19417.3,Old-age Pension,Czech export bank,4120284
13164,44,2017-08-05,Credit,Electronic funds transfer,4200,19964.5,Old-age Pension,Czech export bank,4120284
13165,44,2017-09-05,Credit,Electronic funds transfer,4200,21877.3,Old-age Pension,Czech export bank,4120284
13166,44,2017-10-05,Credit,Electronic funds transfer,4200,22037.0,Old-age Pension,Czech export bank,4120284
13167,44,2017-11-05,Credit,Electronic funds transfer,4200,23858.3,Old-age Pension,Czech export bank,4120284
13168,44,2017-12-05,Credit,Electronic funds transfer,4200,21888.5,Old-age Pension,Czech export bank,4120284
13229,44,2017-01-09,Withdrawal,Remittance to Another Bank,2344,18052.4,Household ,Moneta Money Bank,11344862
13230,44,2017-02-09,Withdrawal,Remittance to Another Bank,2344,14281.2,Household ,Moneta Money Bank,11344862
13231,44,2017-03-09,Withdrawal,Remittance to Another Bank,2344,14496.1,Household ,Moneta Money Bank,11344862
13232,44,2017-04-09,Withdrawal,Remittance to Another Bank,2344,15195.9,Household ,Moneta Money Bank,11344862
13233,44,2017-05-09,Withdrawal,Remittance to Another Bank,2344,17102.2,Household ,Moneta Money Bank,11344862
13234,44,2017-06-09,Withdrawal,Remittance to Another Bank,2344,15170.8,Household ,Moneta Money Bank,11344862
13235,44,2017-07-09,Withdrawal,Remittance to Another Bank,2344,17073.3,Household ,Moneta Money Bank,11344862
13236,44,2017-08-09,Withdrawal,Remittance to Another Bank,2344,17620.5,Household ,Moneta Money Bank,11344862
13237,44,2017-09-09,Withdrawal,Remittance to Another Bank,2344,19533.3,Household ,Moneta Money Bank,11344862
13238,44,2017-10-09,Withdrawal,Remittance to Another Bank,2344,19693.0,Household ,Moneta Money Bank,11344862
13239,44,2017-11-09,Withdrawal,Remittance to Another Bank,2344,21514.3,Household ,Moneta Money Bank,11344862
13240,44,2017-12-09,Withdrawal,Remittance to Another Bank,2344,18744.5,Household ,Moneta Money Bank,11344862
13296,44,2017-12-06,Withdrawal,Withdrawal in cash,800,21088.5,,,
13308,44,2017-01-19,Withdrawal,Withdrawal in cash,1920,13412.4,,,
13309,44,2017-01-19,Withdrawal,Withdrawal in cash,1040,15332.4,,,
13311,44,2017-01-29,Withdrawal,Withdrawal in cash,1040,12372.4,,,
13312,44,2017-01-15,Withdrawal,Withdrawal in cash,1680,16372.4,,,
13343,44,2017-09-27,Withdrawal,Withdrawal in cash,1760,17773.3,,,
13344,44,2017-02-14,Withdrawal,Withdrawal in cash,1680,12601.2,,,
13345,44,2017-05-28,Withdrawal,Withdrawal in cash,3840,13262.2,,,
13346,44,2017-07-14,Withdrawal,Withdrawal in cash,1360,15713.3,,,
13347,44,2017-11-28,Withdrawal,Withdrawal in cash,2800,18714.3,,,
13348,44,2017-01-04,Withdrawal,Withdrawal in cash,2480,16196.4,,,
13350,44,2017-04-05,Withdrawal,Withdrawal in cash,1200,17539.9,,,
13379,44,2017-01-31,Withdrawal,Withdrawal in cash,15,12425.2,Payment on Statement,,
13380,44,2017-02-28,Withdrawal,Withdrawal in cash,15,12640.1,Payment on Statement,,
13381,44,2017-03-31,Withdrawal,Withdrawal in cash,15,14539.9,Payment on Statement,,
13382,44,2017-04-30,Withdrawal,Withdrawal in cash,15,15246.2,Payment on Statement,,
13383,44,2017-05-31,Withdrawal,Withdrawal in cash,15,13314.8,Payment on Statement,,
13384,44,2017-06-30,Withdrawal,Withdrawal in cash,15,15217.3,Payment on Statement,,
13385,44,2017-07-31,Withdrawal,Withdrawal in cash,15,15764.5,Payment on Statement,,
